spatial_id,16907701,16902008,16904009,16902009,16902002,16904010,16904008,16904007,16904011,16905002,16904012,16904006,16904022,16904021,16904003,16904015,16904002,16904016,16904017,16903009,16903010,16903011,16903006,16903005,16902018,16902016,16902020,16903013,16902011,16905003,16910029,16909052,16909051,16909050,16909049,16909061,16908055,16908054,16908053,16908052,16908051,16908050,16908049,16907703,16916201,16907702,17717006,16913524,16913325,16910042,16913326,16913327,16910030,16913328,16913329,16915210,16915201,16915101,16916301
060770004014,45,49,47,49,46,48,47,47,47,46,46,47,46,46,45,45,45,45,44,44,43,38,37,36,36,36,37,44,37,43,47,47,46,46,45,45,45,44,44,44,44,44,43,44,43,44,49,50,49,48,47,47,48,47,46,45,45,45,43
060770004021,30,40,38,40,37,38,38,38,38,37,37,37,37,36,36,36,36,36,35,35,34,34,33,32,32,32,32,34,33,34,31,31,30,30,30,29,29,29,28,28,28,28,27,28,27,29,33,34,33,32,32,31,32,31,30,30,29,29,27
060770004022,25,28,26,29,26,27,26,26,26,26,26,26,25,25,25,24,24,24,24,23,23,25,24,24,24,23,24,23,24,22,26,26,25,25,25,24,24,24,23,23,23,23,22,23,22,24,28,29,28,27,27,26,27,26,25,25,24,24,22
060770004023,31,38,36,38,35,36,36,36,36,35,35,35,35,35,34,34,34,34,33,33,32,32,31,30,30,30,31,32,31,32,32,32,31,31,31,30,30,30,29,29,29,29,28,29,28,30,34,44,34,33,33,32,33,32,41,31,30,39,38
060770004024,41,43,41,43,40,42,41,41,41,40,40,41,40,40,39,39,39,39,38,38,38,37,36,36,35,35,36,37,36,37,43,42,42,42,41,41,41,40,40,40,40,40,39,40,39,40,45,50,44,44,43,43,44,42,46,41,40,44,43
060770005001,22,26,24,26,23,24,24,24,24,23,23,23,23,22,22,22,22,21,21,21,20,23,21,21,21,20,21,21,21,19,23,23,23,22,22,21,21,21,21,21,20,20,20,20,20,21,26,27,25,25,24,24,25,23,23,22,21,21,20
060770005002,12,15,13,15,12,14,13,13,13,12,12,13,12,12,11,11,11,11,10,10,10,12,11,10,10,10,10,10,11,9,13,13,12,12,12,11,11,10,10,10,10,10,9,10,9,10,15,16,15,14,14,13,14,13,12,11,11,11,9
060770006001,12,16,14,16,13,14,14,14,13,13,13,13,12,12,12,12,12,11,11,10,10,12,11,11,11,10,11,10,11,9,13,13,13,12,12,11,11,11,11,10,10,10,9,10,9,11,16,16,15,15,14,13,14,13,13,12,11,11,10
060770006002,17,19,17,19,17,18,17,17,17,17,16,17,16,16,16,15,15,15,14,14,14,13,13,12,12,11,12,13,12,13,18,18,18,18,17,16,16,16,16,16,16,15,15,15,15,16,21,22,20,20,19,19,20,18,18,17,16,16,15
060770007001,22,24,22,24,22,23,22,22,22,22,21,22,21,21,20,20,20,20,19,19,19,18,18,17,17,16,17,18,17,18,23,23,23,22,22,21,21,21,21,20,20,20,19,20,19,21,26,26,25,25,24,23,24,23,23,22,21,21,19
060770007002,12,29,27,29,26,27,27,27,27,26,26,26,26,25,25,25,25,24,24,24,23,23,22,21,21,21,21,23,22,23,13,13,13,12,12,11,11,11,10,10,10,10,9,10,9,10,15,17,15,14,14,14,14,13,13,12,11,11,10
060770007003,20,39,37,39,37,38,37,37,37,37,36,37,36,36,36,35,35,35,35,34,34,33,33,32,32,31,32,33,32,33,21,21,20,20,20,19,19,18,19,18,18,18,17,18,17,19,24,25,23,22,22,21,22,21,21,19,19,19,18
060770007004,25,29,27,29,26,28,27,27,27,26,27,27,26,25,25,25,25,24,25,24,24,39,38,37,37,37,38,24,38,22,26,26,26,26,25,24,25,24,24,24,24,23,23,23,23,24,29,30,28,28,27,27,28,26,26,26,24,24,23
060770008011,85,88,86,89,86,87,86,86,86,86,86,86,85,85,85,84,85,84,84,83,83,78,77,76,76,75,76,83,76,82,86,86,85,85,85,84,84,84,83,83,83,83,82,83,82,84,88,89,88,87,87,86,87,86,85,85,84,84,82
060770008012,44,47,45,48,45,46,45,45,45,45,45,45,44,44,44,43,44,43,43,42,42,33,32,32,32,31,32,42,32,41,45,45,44,44,44,43,43,43,42,42,42,42,41,42,41,43,47,48,47,46,46,45,46,45,44,44,43,43,41
060770008013,63,67,65,67,65,66,65,65,65,64,64,64,64,64,63,63,63,63,62,61,61,53,52,51,51,51,52,62,52,61,65,64,64,64,63,63,62,62,62,62,62,62,61,61,61,62,67,68,66,66,65,65,66,64,64,63,62,62,61
060770009001,48,52,50,52,49,50,50,50,50,49,49,49,48,48,48,48,48,47,47,47,46,49,47,47,47,46,47,47,47,45,49,49,49,48,48,47,47,47,47,47,46,46,46,46,45,47,52,53,51,51,50,50,50,49,49,48,47,47,46
060770009002,38,41,39,41,38,40,39,39,39,38,38,39,38,38,37,37,37,37,36,36,36,38,37,36,36,36,36,36,37,35,39,39,38,38,38,37,37,36,36,36,36,36,35,36,35,36,41,42,41,40,40,39,40,39,38,37,37,37,35
060770009003,35,38,36,38,35,37,36,36,36,35,35,36,35,35,35,34,34,34,33,33,33,35,34,33,33,33,34,33,34,32,36,36,35,35,35,34,34,33,33,33,33,33,32,33,32,34,38,39,38,37,37,36,37,36,35,34,34,34,32
060770009004,36,40,37,40,37,38,37,37,37,37,37,37,36,36,36,35,36,35,35,34,34,36,35,35,35,34,35,34,35,33,37,37,36,36,36,35,35,35,34,34,34,34,33,34,33,35,40,40,39,38,38,37,38,37,36,36,35,35,33
060770009005,40,44,42,44,41,42,42,42,41,41,41,41,40,40,40,40,40,39,39,38,38,41,39,39,39,38,39,38,39,37,41,41,41,40,40,39,39,39,39,39,38,38,37,38,37,39,44,44,43,43,42,42,42,41,41,40,39,39,38
060770010001,90,94,92,94,91,92,92,92,91,91,91,91,90,90,90,90,90,89,89,88,88,83,82,81,81,80,81,88,81,87,91,91,91,90,90,89,89,89,89,88,88,88,87,88,87,89,94,94,93,93,92,91,92,91,91,90,89,89,88
